"","prov_name","prov_code","1986_sname","1986_name","1986_code","1987_sname","1987_name","1987_code","1988_sname","1988_name","1988_code","1989_sname","1989_name","1989_code","1990_sname","1990_name","1990_code","1991_sname","1991_name","1991_code","1992_sname","1992_name","1992_code","1993_sname","1993_name","1993_code","1994_sname","1994_name","1994_code","1995_sname","1995_name","1995_code","1996_sname","1996_name","1996_code","1997_sname","1997_name","1997_code","1998_sname","1998_name","1998_code","1999_sname","1999_name","1999_code","2000_sname","2000_name","2000_code","2001_sname","2001_name","2001_code","2002_sname","2002_name","2002_code","2003_sname","2003_name","2003_code","2004_sname","2004_name","2004_code","2005_sname","2005_name","2005_code","2006_sname","2006_name","2006_code","2007_sname","2007_name","2007_code","2008_sname","2008_name","2008_code","2009_sname","2009_name","2009_code","2010_sname","2010_name","2010_code","2011_sname","2011_name","2011_code","2012_sname","2012_name","2012_code","2013_sname","2013_name","2013_code","2014_sname","2014_name","2014_code","2015_sname","2015_name","2015_code","2016_sname","2016_name","2016_code","2017_sname","2017_name","2017_code","2018_sname","2018_name","2018_code","2019_sname","2019_name","2019_code"
"214","福建",350000,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500
"215","福建",350000,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600
"216","福建",350000,"建阳","建阳地区",352100,"建阳","建阳地区",352100,"建阳","南平地区",352100,"建阳","南平地区",352100,"建阳","南平地区",352100,"建阳","南平地区",352100,"建阳","南平地区",352100,"建阳","南平地区",352100,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700,"建阳","南平市",350700
"217","福建",350000,"南平","建阳地区",352100,"南平","建阳地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700
"218","福建",350000,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德地区",352200,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900,"宁德","宁德市",350900
"219","福建",350000,"龙岩","龙岩地区",352600,"龙岩","龙岩地区",352600,"龙岩","龙岩地区",352600,"龙岩","龙岩地区",352600,"龙岩","龙岩地区",352600,"龙岩","龙岩地区",352600,"龙岩","龙岩地区",352600,"龙岩","龙岩地区",352600,"龙岩","龙岩地区",352600,"龙岩","龙岩地区",352600,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800,"龙岩","龙岩市",350800
"220","福建",350000,"永安","永安市",359001,"永安","永安市",359001,"永安","永安市",359001,"永安","永安市",359001,"永安","永安市",359001,"永安","永安市",359001,"永安","永安市",359001,"永安","永安市",359001,"永安","永安市",359001,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400,"三明","三明市",350400
"221","福建",350000,"泉州","泉州市",350500,"石狮","石狮市",359002,"石狮","石狮市",359002,"石狮","石狮市",359002,"石狮","石狮市",359002,"石狮","石狮市",359002,"石狮","石狮市",359002,"石狮","石狮市",359002,"石狮","石狮市",359002,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500
"222","福建",350000,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福清","福清市",359003,"福清","福清市",359003,"福清","福清市",359003,"福清","福清市",359003,"福清","福清市",359003,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100
"223","福建",350000,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"晋江","晋江市",359004,"晋江","晋江市",359004,"晋江","晋江市",359004,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500
"224","福建",350000,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"南安","南安市",359005,"南安","南安市",359005,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500,"泉州","泉州市",350500
"225","福建",350000,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"龙海","龙海市",359006,"龙海","龙海市",359006,"泉州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600,"漳州","漳州市",350600
"226","福建",350000,"南平","建阳地区",352100,"南平","建阳地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"邵武","邵武市",359007,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700
"227","福建",350000,"南平","建阳地区",352100,"南平","建阳地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"武夷山","武夷山市",359008,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700
"228","福建",350000,"南平","建阳地区",352100,"南平","建阳地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"建瓯","建瓯市",359009,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700
"229","福建",350000,"南平","建阳地区",352100,"南平","建阳地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"南平","南平地区",352100,"建阳","建阳市",359010,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700,"南平","南平市",350700
"230","福建",350000,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"长乐","长乐市",359011,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100,"福州","福州市",350100
"231","江西",360000,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100,"南昌","南昌市",360100
"232","江西",360000,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200,"景德镇","景德镇市",360200
"233","江西",360000,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300,"萍乡","萍乡市",360300
"234","江西",360000,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400,"九江","九江市",360400
"235","江西",360000,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","九江市",360400,"共青城","共青城市",360482,"共青城","共青城市",360482,"共青城","共青城市",360482,"共青城","共青城市",360482,"共青城","共青城市",360482,"共青城","共青城市",360482,"共青城","共青城市",360482,"共青城","共青城市",360482,"共青城","共青城市",360482,"共青城","共青城市",360482
"236","江西",360000,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","九江市",360400,"庐山","庐山市",360483,"庐山","庐山市",360483,"庐山","庐山市",360483,"庐山","庐山市",360483
"237","江西",360000,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500,"新余","新余市",360500
"238","江西",360000,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600,"鹰潭","鹰潭市",360600
"239","江西",360000,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州地区",362100,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700,"赣州","赣州市",360700
"240","江西",360000,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","赣州地区",362100,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781,"瑞金","瑞金市",360781
"241","江西",360000,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","赣州地区",362100,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","南康市",360782,"南康","赣州市",360700,"南康","赣州市",360700,"南康","赣州市",360700,"南康","赣州市",360700,"南康","赣州市",360700,"南康","赣州市",360700,"南康","赣州市",360700
"242","江西",360000,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春地区",362200,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900,"宜春","宜春市",360900
"243","江西",360000,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","宜春地区",362200,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981,"丰城","丰城市",360981
